Photo_Table::Web,CommonName,FileNameOrigin,PhotoID_pi,FileName,Image,File Name_origin,DateYear_pi,DateMonth_pi,DateDay_pi,FIleName_Old_pi,Date,Time,File Path,DateSeason_txt_pi,DateSeason#_pi,DateYearDay_pi,Photo_Desc_pi,EXIF_FN_cal_pi,EXIF_AV_cal_pi,EXIF_Exp_pi,EXIF_FocalLength_cal_pi,PhotoAltTitle,EXIF_ISO_pi,EXIF_SS_cal_pi,Keywords_pi,LocationID_pi,Species,CommonName_pi,Name_Individual_Plant_Nickname,Name#_Individual,PhotographerName_auto_pi,Camera_Make_pi,LocDesc_pi,LatinName_pi,Camera_Model_pi,LocName,Photo_verify_pi,Photo_verify_OK_pi,Species_Table::NameAlt1,Photo_View,Photo_Quality,EcoType,Photo_Repeatable,Photo_Comparison,LocElevation_pi,Lat,LocElevation_pi_calc_2,Weather_pi,FlowerPhase,Long,LocSlope_pi,Flower#_pi,LocAspect_pi,Flower%_pi,FacilitiesManagement_pi,Lat_Long_pi,LeafPhase,Leaf%_pi,WebGallery_Done?_pi,Canopy%_pi,Dead_or_Alive_pi,WebGalleryHTML_pi,FieldNotes_pi,Associated_PlantsID_pi,Invasive_PlantsID_pi,ToDo_pi,Associated_AnimalsID_pi,Associated_BirdsID_pi,Associated_PhenomenaID_pi,Flower_Phase#_pi,Leaf_Phase#_pi,CreatedBy_pi,CreatedBy_Date_pi,Species_Table::FlowerShape,Species_Table::FlowerPetal#,Species_Table::FlowerColour,ModifiedBy_pi,ModifiedBy_Date_pi,Species_Table::LeafShape,Species_Table::LeafPerStem#,NameNoExt,FileNameTb
,Trailing Blackberry,ruur_wcw_2009_07_31_IMG_1251.jpg,163,ruur_wcw_2009_07_31_IMG_1251_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/ruur_wcw_2009_07_31_IMG_1251_web.jpg,ruur_wcw_2009_07_31_IMG_1251.jpg,2009,7,31,1251,2009-07-31, 1:51:30 PM,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/ruur_wcw_2009_07_31_IMG_1251_web.jpg,0,4,212,"Trailing Blackberry side-by-side with Himalayan Blackberry, with my hand as comparison",4,4,160,6,"Trailing Blackberry, with Leaf Growing, and Dormant, at West Campus Way, 2009-07-31.",,5.906891,,0,ruur,Trailing Blackberry,,,Wendy Anthony,0,,0,3,West Campus Way,,,Dewberry,,,Sidewalk Edge,,,,48.465293,,,Dormant,-123.317787,,,,,,48.46529312,Leaf Growing,,,,,"<a name=""Summer2009""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/ruur_wcw_2009_07_31_IMG_1251_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/ruur_wcw_2009_07_31_IMG_1251_tb.jpg"" width=""180"" height=""135"" title=""Trailing Blackberry, with Leaf Growing, and Dormant, at West Campus Way, 2009-07-31."" alt=""Trailing Blackberry, with Leaf Growing, and Dormant, at West Campus Way, 2009-07-31."" class=""imgtb"" border=""1""></a><br>Jul 31, 2009<br>(wcw)",,Himalyan Blackberry,Himalyan Blackberry,,,,,1,5,Wendy Anthony,2014-07-13,,,White,Wendy Anthony,2014-07-13,,,ruur_wcw_2009_07_31_IMG_1251,ruur_wcw_2009_07_31_IMG_1251_tb.jpg
,Trillium,trov_fw_2014_06_23_IMG_2090.jpg,263,trov_fw_2014_06_23_IMG_2090_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/trov_fw_2014_06_23_IMG_2090_web.jpg,trov_fw_2014_06_23_IMG_2090.jpg,2014,6,23,2090,2014-06-23, 1:38:05 PM,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/trov_fw_2014_06_23_IMG_2090_web.jpg,0,4,174,,3.5,3.61471,160,4.5,"Trillium, with , and , at Fraser Woods, 2014-06-23.",400,5.906891,,0,trov,Trillium,,,Wendy Anthony,0,,0,280,Fraser Woods,,,western trillium; white trillium,,,,,,692,48.464797,34,,,-123.31715,,,,,,48.46479712,,,,,,"<a name=""Summer2014""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/trov_fw_2014_06_23_IMG_2090_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/trov_fw_2014_06_23_IMG_2090_tb.jpg"" width=""180"" height=""135"" title=""Trillium, with , and , at Fraser Woods, 2014-06-23."" alt=""Trillium, with , and , at Fraser Woods, 2014-06-23."" class=""imgtb"" border=""1""></a><br>Jun 23, 2014<br>(fw)",,,,,,,,,,Wendy Anthony,2014-07-13,,,,Wendy Anthony,2014-07-13,,,trov_fw_2014_06_23_IMG_2090,trov_fw_2014_06_23_IMG_2090_tb.jpg
,Trillium,trov_fw_2014_06_23_IMG_2092.jpg,264,trov_fw_2014_06_23_IMG_2092_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/trov_fw_2014_06_23_IMG_2092_web.jpg,trov_fw_2014_06_23_IMG_2092.jpg,2014,6,23,2092,2014-06-23, 1:38:14 PM,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/trov_fw_2014_06_23_IMG_2092_web.jpg,0,4,174,,3.5,3.61471,130,4.5,"Trillium, with , and , at Fraser Woods, 2014-06-23.",200,4.906891,,0,trov,Trillium,,,Wendy Anthony,0,,0,280,Fraser Woods,,,western trillium; white trillium,,,,,,692,48.464825,34,,,-123.31713,,,,,,48.46482512,,,,,,"<a name=""Summer2014""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/trov_fw_2014_06_23_IMG_2092_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/trov_fw_2014_06_23_IMG_2092_tb.jpg"" width=""180"" height=""135"" title=""Trillium, with , and , at Fraser Woods, 2014-06-23."" alt=""Trillium, with , and , at Fraser Woods, 2014-06-23."" class=""imgtb"" border=""1""></a><br>Jun 23, 2014<br>(fw)",,,,,,,,,,Wendy Anthony,2014-07-13,,,,Wendy Anthony,2014-07-13,,,trov_fw_2014_06_23_IMG_2092,trov_fw_2014_06_23_IMG_2092_tb.jpg
,Trillium,trov_fw_2014_06_23_IMG_2097.jpg,265,trov_fw_2014_06_23_IMG_2097_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/trov_fw_2014_06_23_IMG_2097_web.jpg,trov_fw_2014_06_23_IMG_2097.jpg,2014,6,23,2097,2014-06-23, 1:38:29 PM,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/trov_fw_2014_06_23_IMG_2097_web.jpg,0,4,174,,3.5,3.61471,130,4.5,"Trillium, with , and , at Fraser Woods, 2014-06-23.",250,4.906891,,0,trov,Trillium,,,Wendy Anthony,0,,0,280,Fraser Woods,,,western trillium; white trillium,,,,,,692,48.464875,34,,,-123.317103,,,,,,48.46487512,,,,,,"<a name=""Summer2014""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/trov_fw_2014_06_23_IMG_2097_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/trov_fw_2014_06_23_IMG_2097_tb.jpg"" width=""180"" height=""135"" title=""Trillium, with , and , at Fraser Woods, 2014-06-23."" alt=""Trillium, with , and , at Fraser Woods, 2014-06-23."" class=""imgtb"" border=""1""></a><br>Jun 23, 2014<br>(fw)",,,,,,,,,,Wendy Anthony,2014-07-13,,,,Wendy Anthony,2014-07-13,,,trov_fw_2014_06_23_IMG_2097,trov_fw_2014_06_23_IMG_2097_tb.jpg
,Vine Maple,acci_dtbp_2010_02_25_IMG_7366.jpg,235,acci_dtbp_2010_02_25_IMG_7366_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/acci_dtbp_2010_02_25_IMG_7366_web.jpg,acci_dtbp_2010_02_25_IMG_7366.jpg,2010,2,25,7366,2010-02-25, 1:06:02 PM,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/acci_dtbp_2010_02_25_IMG_7366_web.jpg,0,2,56,,4,4,1800,6,"Vine Maple, with Dormant, and Dormant, at David Turbin Building Parking Lot, 2010-02-25.",,9.643856,,0,acci,Vine Maple,,,Wendy Anthony,0,,0,3,David Turbin Building Parking Lot,,,,General,OK,Sidewalk Edge,,,,48.464655,,,Dormant,-123.315595,,,,,,48.46465512,Dormant,,,,,"<a name=""Late Winter2010""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/acci_dtbp_2010_02_25_IMG_7366_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/acci_dtbp_2010_02_25_IMG_7366_tb.jpg"" width=""180"" height=""135"" title=""Vine Maple, with Dormant, and Dormant, at David Turbin Building Parking Lot, 2010-02-25."" alt=""Vine Maple, with Dormant, and Dormant, at David Turbin Building Parking Lot, 2010-02-25."" class=""imgtb"" border=""1""></a><br>Feb 25, 2010<br>(dtbp)",,,,,,,,1,1,Wendy Anthony,2014-07-13,,,,Wendy Anthony,2014-07-13,,,acci_dtbp_2010_02_25_IMG_7366,acci_dtbp_2010_02_25_IMG_7366_tb.jpg
,Vine Maple,acci_dtbp_2014_06_23_IMG_2013.jpg,2,acci_dtbp_2014_06_23_IMG_2013_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/acci_dtbp_2014_06_23_IMG_2013_web.jpg,acci_dtbp_2014_06_23_IMG_2013.jpg,2014,6,23,2013,2014-06-23,12:56:22 PM,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/acci_dtbp_2014_06_23_IMG_2013_web.jpg,0,4,174,,4.5,4.33985,11000,11.6,"Vine Maple, with Leaf Colour, and Fruit Ripe, at David Turbin Building Parking Lot, 2014-06-23.",400,9.965784,,0,acci,Vine Maple,,,Wendy Anthony,0,,0,280,David Turbin Building Parking Lot,,,,Individual,OK,Sidewalk Edge,,,30110,48.464537,30,,Fruit Ripe,-123.315447,,,,,,48.46453712,Leaf Colour,,,,,"<a name=""Summer2014""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/acci_dtbp_2014_06_23_IMG_2013_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/acci_dtbp_2014_06_23_IMG_2013_tb.jpg"" width=""180"" height=""135"" title=""Vine Maple, with Leaf Colour, and Fruit Ripe, at David Turbin Building Parking Lot, 2014-06-23."" alt=""Vine Maple, with Leaf Colour, and Fruit Ripe, at David Turbin Building Parking Lot, 2014-06-23."" class=""imgtb"" border=""1""></a><br>Jun 23, 2014<br>(dtbp)",,,,,,,,10,8,Wendy Anthony,2014-07-13,,,,Wendy Anthony,2014-07-13,,,acci_dtbp_2014_06_23_IMG_2013,acci_dtbp_2014_06_23_IMG_2013_tb.jpg
,Vine Maple,acci_dtbp_2014_06_23_IMG_2017.jpg,185,acci_dtbp_2014_06_23_IMG_2017_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/acci_dtbp_2014_06_23_IMG_2017_web.jpg,acci_dtbp_2014_06_23_IMG_2017.jpg,2014,6,23,2017,2014-06-23,12:56:31 PM,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/acci_dtbp_2014_06_23_IMG_2017_web.jpg,0,4,174,,5,4.643856,1160,23,"Vine Maple, with Leaf Colour, and Fruit Ripe, at David Turbin Building Parking Lot, 2014-06-23.",160,7.321928,,0,acci,Vine Maple,,,Wendy Anthony,0,,0,280,David Turbin Building Parking Lot,,,,Closeup,OK,Sidewalk Edge,,,30110,48.464553,30,,Fruit Ripe,-123.315445,,,,,,48.46455312,Leaf Colour,,,,,"<a name=""Summer2014""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/acci_dtbp_2014_06_23_IMG_2017_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/acci_dtbp_2014_06_23_IMG_2017_tb.jpg"" width=""180"" height=""135"" title=""Vine Maple, with Leaf Colour, and Fruit Ripe, at David Turbin Building Parking Lot, 2014-06-23."" alt=""Vine Maple, with Leaf Colour, and Fruit Ripe, at David Turbin Building Parking Lot, 2014-06-23."" class=""imgtb"" border=""1""></a><br>Jun 23, 2014<br>(dtbp)",,,,,,,,10,8,Wendy Anthony,2014-07-13,,,,Wendy Anthony,2014-07-13,,,acci_dtbp_2014_06_23_IMG_2017,acci_dtbp_2014_06_23_IMG_2017_tb.jpg
,Vine Maple,acci_dtbp_2014_07_02_IMG_4024.jpg,331,acci_dtbp_2014_07_02_IMG_4024_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/acci_dtbp_2014_07_02_IMG_4024_web.jpg,acci_dtbp_2014_07_02_IMG_4024.jpg,2014,7,2,4024,2014-07-02, 7:41:05 PM,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/acci_dtbp_2014_07_02_IMG_4024_web.jpg,0,4,183,,4.5,4.33985,180,11.9,"Vine Maple, with Leaf Colour, and Fruit Ripe, at David Turbin Building Parking Lot, 2014-07-02.",80,6.321928,,0,acci,Vine Maple,,,Wendy Anthony,0,,0,280,David Turbin Building Parking Lot,,,,Individual,OK,Sidewalk Edge,,,49910,48.46465,49,,Fruit Ripe,-123.315363,,,,,,48.46465012,Leaf Colour,,,,,"<a name=""Summer2014""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/acci_dtbp_2014_07_02_IMG_4024_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/acci_dtbp_2014_07_02_IMG_4024_tb.jpg"" width=""180"" height=""135"" title=""Vine Maple, with Leaf Colour, and Fruit Ripe, at David Turbin Building Parking Lot, 2014-07-02."" alt=""Vine Maple, with Leaf Colour, and Fruit Ripe, at David Turbin Building Parking Lot, 2014-07-02."" class=""imgtb"" border=""1""></a><br>Jul 02, 2014<br>(dtbp)",,,,,,,,10,8,Wendy Anthony,2014-07-13,,,,Wendy Anthony,2014-07-13,,,acci_dtbp_2014_07_02_IMG_4024,acci_dtbp_2014_07_02_IMG_4024_tb.jpg
,Western Hemlock,tshe_fbm_2009_03_26_IMG_4870.jpg,180,tshe_fbm_2009_03_26_IMG_4870_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/tshe_fbm_2009_03_26_IMG_4870_web.jpg,tshe_fbm_2009_03_26_IMG_4870.jpg,2009,3,26,4870,2009-03-26, 5:46:54 PM,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/tshe_fbm_2009_03_26_IMG_4870_web.jpg,0,3,85,"from underneath the branches
Uni 102 Ethnobotany walk with Brenda Beckwith; Coastal Western Hemlock image under branches full of mature cones, next to the sidewalk between Fraser Building and McGill Rd",3.5,3.61471,16,33.2,"Western Hemlock, with Dormant, and Cone, at Fraser Building walk to McGill Rd, 2009-03-26.",,2.584963,"Hemlock,FBMR,Cone,Spring,2009,March,Dormant",0,tshe,Western Hemlock,,,Wendy Anthony,0,,0,3,Fraser Building walk to McGill Rd,,,,,,,,,,48.465142,,"cool, cloudy",Cone,-123.31549,,,,,,48.46514212,Dormant,,,,Alive,"<a name=""Spring2009""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/tshe_fbm_2009_03_26_IMG_4870_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/tshe_fbm_2009_03_26_IMG_4870_tb.jpg"" width=""180"" height=""135"" title=""Western Hemlock, with Dormant, and Cone, at Fraser Building walk to McGill Rd, 2009-03-26."" alt=""Western Hemlock, with Dormant, and Cone, at Fraser Building walk to McGill Rd, 2009-03-26."" class=""imgtb"" border=""1""></a><br>Mar 26, 2009<br>(fbm)",,,English Ivy,,,,,12,1,Wendy Anthony,2014-07-13,,,,Wendy Anthony,2014-07-13,,,tshe_fbm_2009_03_26_IMG_4870,tshe_fbm_2009_03_26_IMG_4870_tb.jpg
,Western Hemlock,tshe_fbm_2011_03_22_MVI_6282.jpg,217,tshe_fbm_2011_03_22_MVI_6282_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/tshe_fbm_2011_03_22_MVI_6282_web.jpg,tshe_fbm_2011_03_22_MVI_6282.jpg,2011,3,22,6282,2011-03-22,,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/tshe_fbm_2011_03_22_MVI_6282_web.jpg,0,3,81,Uni 102 Field Trip with Brenda Beckwith; Screen-shot from video file,,,,,"Western Hemlock, with Leaf Growing, and Cone, at Fraser Building walk to McGill Rd, 2011-03-22.",,,,0,tshe,Western Hemlock,,,,,,0,,Fraser Building walk to McGill Rd,,,,,,,,,44.21,48.46515,44,,Cone,-123.315557,No,,,,,48.46515012,Leaf Growing,,,,Alive,"<a name=""Spring2011""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/tshe_fbm_2011_03_22_MVI_6282_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/tshe_fbm_2011_03_22_MVI_6282_tb.jpg"" width=""180"" height=""135"" title=""Western Hemlock, with Leaf Growing, and Cone, at Fraser Building walk to McGill Rd, 2011-03-22."" alt=""Western Hemlock, with Leaf Growing, and Cone, at Fraser Building walk to McGill Rd, 2011-03-22."" class=""imgtb"" border=""1""></a><br>Mar 22, 2011<br>(fbm)","Uni 102 Field Trip with Brenda Beckwith
Screen-shot from video file",,English Ivy,,,,,12,5,Wendy Anthony,2014-07-13,,,,Wendy Anthony,2014-07-13,,,tshe_fbm_2011_03_22_MVI_6282,tshe_fbm_2011_03_22_MVI_6282_tb.jpg
,Western Hemlock,tshe_fbm_2014_05_20_IMG_2490.jpg,181,tshe_fbm_2014_05_20_IMG_2490_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/tshe_fbm_2014_05_20_IMG_2490_web.jpg,tshe_fbm_2014_05_20_IMG_2490.jpg,2014,5,20,2490,2014-05-20,10:47:49 AM,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/tshe_fbm_2014_05_20_IMG_2490_web.jpg,0,3,140,"Tree is now dead ... English Ivy can be seen twinging up the trunk; Western Hemlock has died, killed by English Ivy. The branches have no needles, only the last cones,",4,4,180,4.5,"Western Hemlock, with n/a, and Cone, at Fraser Building walk to McGill Rd, 2014-05-20.",160,6.321928,,0,tshe,Western Hemlock,,,Wendy Anthony,0,,0,280,Fraser Building walk to McGill Rd,,,,,,,,,,48.465143,,,Cone,-123.315583,,,,,,48.46514312,n/a,,,,Dead,"<a name=""Spring2014""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/tshe_fbm_2014_05_20_IMG_2490_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/tshe_fbm_2014_05_20_IMG_2490_tb.jpg"" width=""180"" height=""135"" title=""Western Hemlock, with n/a, and Cone, at Fraser Building walk to McGill Rd, 2014-05-20."" alt=""Western Hemlock, with n/a, and Cone, at Fraser Building walk to McGill Rd, 2014-05-20."" class=""imgtb"" border=""1""></a><br>May 20, 2014<br>(fbm)",Tree is now dead ... English Ivy can be seen twinging up the trunk,,,,,,,12,0,Wendy Anthony,2014-07-13,,,,Wendy Anthony,2014-07-13,,,tshe_fbm_2014_05_20_IMG_2490,tshe_fbm_2014_05_20_IMG_2490_tb.jpg
,Western Hemlock,tshe_fbm_2014_05_20_IMG_2491.jpg,182,tshe_fbm_2014_05_20_IMG_2491_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/tshe_fbm_2014_05_20_IMG_2491_web.jpg,tshe_fbm_2014_05_20_IMG_2491.jpg,2014,5,20,2491,2014-05-20,10:48:01 AM,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/tshe_fbm_2014_05_20_IMG_2491_web.jpg,0,3,140,,4.5,4.33985,11000,15,"Western Hemlock, with , and , at Fraser Building walk to McGill Rd, 2014-05-20.",320,9.965784,,0,tshe,Western Hemlock,,,Wendy Anthony,0,,0,280,Fraser Building walk to McGill Rd,,,,,,,,,2215,48.46515,44,,,-123.315555,,,,,,48.46515012,,,,,Dead,"<a name=""Spring2014""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/tshe_fbm_2014_05_20_IMG_2491_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/tshe_fbm_2014_05_20_IMG_2491_tb.jpg"" width=""180"" height=""135"" title=""Western Hemlock, with , and , at Fraser Building walk to McGill Rd, 2014-05-20."" alt=""Western Hemlock, with , and , at Fraser Building walk to McGill Rd, 2014-05-20."" class=""imgtb"" border=""1""></a><br>May 20, 2014<br>(fbm)",,,,,,,,,,Wendy Anthony,2014-07-13,,,,Wendy Anthony,2014-07-13,,,tshe_fbm_2014_05_20_IMG_2491,tshe_fbm_2014_05_20_IMG_2491_tb.jpg
,Western Red Cedar,thpl_fbm_2009_03_26_IMG_4877.jpg,179,thpl_fbm_2009_03_26_IMG_4877_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/thpl_fbm_2009_03_26_IMG_4877_web.jpg,thpl_fbm_2009_03_26_IMG_4877.jpg,2009,3,26,4877,2009-03-26, 5:48:45 PM,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/thpl_fbm_2009_03_26_IMG_4877_web.jpg,0,3,85,Uni 201 ethnobotany walk with Brenda Beckwith,3.2,3.356144,115,12.6,"Western Red Cedar, with Dormant, and Dormant, at Fraser Building walk to McGill Rd, 2009-03-26.",,3.906891,"WRCedar,FBMR,2009,Spring,March,Dormant,EBW",0,thpl,Western Red Cedar,,,Wendy Anthony,0,,0,3,Fraser Building walk to McGill Rd,,,,,,,,,,48.465127,,"cool, cloudy",Dormant,-123.31549,,,,,,48.46512712,Dormant,,,,,"<a name=""Spring2009""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/thpl_fbm_2009_03_26_IMG_4877_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/thpl_fbm_2009_03_26_IMG_4877_tb.jpg"" width=""180"" height=""135"" title=""Western Red Cedar, with Dormant, and Dormant, at Fraser Building walk to McGill Rd, 2009-03-26."" alt=""Western Red Cedar, with Dormant, and Dormant, at Fraser Building walk to McGill Rd, 2009-03-26."" class=""imgtb"" border=""1""></a><br>Mar 26, 2009<br>(fbm)",,,,,,,Uni 201 Students,1,1,Wendy Anthony,2014-07-13,,,Green,Wendy Anthony,2014-07-13,,,thpl_fbm_2009_03_26_IMG_4877,thpl_fbm_2009_03_26_IMG_4877_tb.jpg
,Western Red Cedar,thpl_fph_2014_07_04_IMG_4335.jpg,271,thpl_fph_2014_07_04_IMG_4335_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/thpl_fph_2014_07_04_IMG_4335_web.jpg,thpl_fph_2014_07_04_IMG_4335.jpg,2014,7,4,4335,2014-07-04, 3:34:29 PM,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/thpl_fph_2014_07_04_IMG_4335_web.jpg,0,4,185,,4.5,4.33985,150,13.8,"Western Red Cedar, with , and , at First People's House, 2014-07-04.",160,5.643856,,0,thpl,Western Red Cedar,,,Wendy Anthony,0,,0,280,First People's House,,,,,,,,,2465,48.46415,49,,,-123.311345,,,,,,48.46415012,,,,,,"<a name=""Summer2014""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/thpl_fph_2014_07_04_IMG_4335_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/thpl_fph_2014_07_04_IMG_4335_tb.jpg"" width=""180"" height=""135"" title=""Western Red Cedar, with , and , at First People's House, 2014-07-04."" alt=""Western Red Cedar, with , and , at First People's House, 2014-07-04."" class=""imgtb"" border=""1""></a><br>Jul 04, 2014<br>(fph)",,,,,,,,,,Wendy Anthony,2014-07-13,,,Green,Wendy Anthony,2014-07-13,,,thpl_fph_2014_07_04_IMG_4335,thpl_fph_2014_07_04_IMG_4335_tb.jpg
,Western Yew,tabr_mv_2014_07_02_IMG_3563.jpg,339,tabr_mv_2014_07_02_IMG_3563_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/tabr_mv_2014_07_02_IMG_3563_web.jpg,tabr_mv_2014_07_02_IMG_3563.jpg,2014,7,2,3563,2014-07-02, 5:00:54 PM,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/tabr_mv_2014_07_02_IMG_3563_web.jpg,0,4,183,,3.5,3.61471,160,4.5,"Western Yew, with , and , at Mystic Vale, 2014-07-02.",800,5.906891,,0,tabr,Western Yew,,,Wendy Anthony,0,,0,280,Mystic Vale,,,Pacific Yew,,,,,,79310,48.462367,79,,,-123.302378,,,,,,48.46236712,,,,,,"<a name=""Summer2014""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/tabr_mv_2014_07_02_IMG_3563_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/tabr_mv_2014_07_02_IMG_3563_tb.jpg"" width=""180"" height=""135"" title=""Western Yew, with , and , at Mystic Vale, 2014-07-02."" alt=""Western Yew, with , and , at Mystic Vale, 2014-07-02."" class=""imgtb"" border=""1""></a><br>Jul 02, 2014<br>(mv)",,,,,,,,,,Wendy Anthony,2014-07-13,,,,Wendy Anthony,2014-07-13,,,tabr_mv_2014_07_02_IMG_3563,tabr_mv_2014_07_02_IMG_3563_tb.jpg
,Western Yew,tabr_mv_2014_07_02_IMG_3566.jpg,326,tabr_mv_2014_07_02_IMG_3566_web.jpg,image:/ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/tabr_mv_2014_07_02_IMG_3566_web.jpg,tabr_mv_2014_07_02_IMG_3566.jpg,2014,7,2,3566,2014-07-02, 5:01:01 PM,file://ADATA HD710/UVic-Phenology-Photography/PhotoDatabase/WebPhotos-in-DB/tabr_mv_2014_07_02_IMG_3566_web.jpg,0,4,183,,3.5,3.61471,160,4.5,"Western Yew, with , and , at Mystic Vale, 2014-07-02.",800,5.906891,,0,tabr,Western Yew,,,Wendy Anthony,0,,0,280,Mystic Vale,,,Pacific Yew,,,,,,79310,48.462353,79,,,-123.302437,,,,,,48.46235312,,,,,,"<a name=""Summer2014""></a><a href=""http://web.uvic.ca/~wanthony/phenology/images/tabr_mv_2014_07_02_IMG_3566_web.jpg""><img src=""http://web.uvic.ca/~wanthony/phenology/images/tabr_mv_2014_07_02_IMG_3566_tb.jpg"" width=""180"" height=""135"" title=""Western Yew, with , and , at Mystic Vale, 2014-07-02."" alt=""Western Yew, with , and , at Mystic Vale, 2014-07-02."" class=""imgtb"" border=""1""></a><br>Jul 02, 2014<br>(mv)",,,,,,,,,,Wendy Anthony,2014-07-13,,,,Wendy Anthony,2014-07-13,,,tabr_mv_2014_07_02_IMG_3566,tabr_mv_2014_07_02_IMG_3566_tb.jpg
